    ,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1726250160022,441,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-472,text,true,,868,237,437,437,https://reqres.in/api/register,441,0,0
1726250160463,0,Debug Sampler,200,OK,LoadTest 1-472,text,true,,277,0,437,437,null,0,0,0
1726250157395,95,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-928,,true,,2209,127,436,436,null,0,3005,54
1726250160399,95,LIST USERS,200,OK,LoadTest 1-928,text,true,,1933,127,436,436,https://reqres.in/api/users?page=2,95,0,54
1726250160494,0,Debug Sampler,200,OK,LoadTest 1-928,text,true,,276,0,436,436,null,0,0,0
1726250157421,70,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-911,,true,,2209,127,436,436,null,0,3004,35
1726250160424,70,LIST USERS,200,OK,LoadTest 1-911,text,true,,1933,127,436,436,https://reqres.in/api/users?page=2,70,0,35
1726250160494,0,Debug Sampler,200,OK,LoadTest 1-911,text,true,,276,0,436,436,null,0,0,0
1726250157319,174,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-910,,true,,2214,127,436,436,null,0,3002,99
1726250160320,174,LIST USERS,200,OK,LoadTest 1-910,text,true,,1937,127,436,436,https://reqres.in/api/users?page=2,174,0,99
1726250160494,0,Debug Sampler,200,OK,LoadTest 1-910,text,true,,277,0,436,436,null,0,0,0
1726250157323,166,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-915,,true,,2209,127,436,436,null,0,3007,96
1726250160328,166,LIST USERS,200,OK,LoadTest 1-915,text,true,,1932,127,436,436,https://reqres.in/api/users?page=2,166,0,96
1726250160495,0,Debug Sampler,200,OK,LoadTest 1-915,text,true,,277,0,436,436,null,0,0,0
1726250157063,437,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-577,,true,,1145,237,436,436,null,0,3002,0
1726250160064,437,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-577,text,true,,868,237,436,436,https://reqres.in/api/register,437,0,0
1726250160501,0,Debug Sampler,200,OK,LoadTest 1-577,text,true,,277,0,436,436,null,0,0,0
1726250157063,444,SC02_API_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-558,,true,,1145,237,435,435,null,0,3002,0
1726250160064,444,REGISTER-SUCCESSFUL,200,OK,LoadTest 1-558,text,true,,868,237,435,435,https://reqres.in/api/register,444,0,0
1726250160508,0,Debug Sampler,200,OK,LoadTest 1-558,text,true,,277,0,435,435,null,0,0,0
1726250157445,73,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-836,,true,,2210,127,434,434,null,0,3001,49
1726250160445,73,LIST USERS,200,OK,LoadTest 1-836,text,true,,1933,127,434,434,https://reqres.in/api/users?page=2,73,0,49
1726250160518,0,Debug Sampler,200,OK,LoadTest 1-836,text,true,,277,0,434,434,null,0,0,0
1726250157445,78,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-916,,true,,2210,127,434,434,null,0,3001,49
1726250160445,78,LIST USERS,200,OK,LoadTest 1-916,text,true,,1933,127,434,434,https://reqres.in/api/users?page=2,78,0,49
1726250160523,0,Debug Sampler,200,OK,LoadTest 1-916,text,true,,277,0,434,434,null,0,0,0
1726250157428,91,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-920,,true,,2210,127,434,434,null,0,3005,63
1726250160432,91,LIST USERS,200,OK,LoadTest 1-920,text,true,,1933,127,434,434,https://reqres.in/api/users?page=2,91,0,63
1726250160523,0,Debug Sampler,200,OK,LoadTest 1-920,text,true,,277,0,434,434,null,0,0,0
1726250157445,76,SC01_API_GET,200,"Number of samples in transaction : 2, number of failing samples : 0",LoadTest 1-815,,true,,2210,127,434,434,null,0,3003,47
